course_code,course_name,number_of_units,is_offered_in_sem1,is_offered_in_sem1
LLJ5029V,International Commercial Arbitration,5,True,False
LLJ5031V,International  Environmental Law & Policy,5,True,False
LLJ5032,International Investment Law,4,True,False
LLJ5033V,International Legal Process,5,True,False
LLJ5034V,International Regulation of Shipping,5,False,True
LLJ5043,Law of Marine Insurance,4,False,True
LLJ5044V,Mediation,5,False,True
LLJ5045V,Negotiation,5,True,False
LLJ5050V,Public International Law,5,True,True
LLJ5054,Domestic and International Sale of Goods,4,False,True
LLJ5056BV,Tax Planning And Policy,5,True,False
LLJ5063V,Business & Finance For Lawyers,5,True,True
LLJ5064V,Competition Law and Policy,5,True,False
LLJ5070V,Foundations Of Intellectual Property Law,5,True,False
LLJ5074V,Mergers & Acquisitions,5,False,True
LLJ5089V,Chinese Corporate & Securities Law,5,False,True
LLJ5094AV,The Corporate Law Clinic,5,True,True
LLJ5094BV,NUS-State Courts Judicial Clerkship Programme,5,True,False
LLJ5094CV,The Access to Justice Low Bono Litigation Clinic,5,True,True
LLJ5094DV,The Pro Bono Criminal Law Litigation Clinic,5,True,True
LLJ5094EV,The Capital Offences Criminal Litigation Clinic,5,True,True
LLJ5094FV,The Evolving Legal Landscapes Clinic,5,True,True
LLJ5094GV,The NUS CPBCLE Start Up Clinic,5,True,True
LLJ5094V,The Pro Bono Family Law Litigation Clinic,5,True,True
LLJ5096V,International Trademark Law and Policy,5,False,True
LLJ5097V,Islamic Law,5,False,True
LLJ5099,Maritime Law,4,True,False
LLJ5100,Arbitration and Dispute Resolution in China,4,True,False
LLJ5102V,Advanced Torts,5,True,False
LLJ5104V,Jurisprudence,5,True,False
LLJ5109V,International Law & Asia,5,False,True
LLJ5111V,International Copyright Law and Policy,5,False,True
LLJ5133V,Human Rights in Asia,5,False,True
LLJ5140V,Law of the Sea: Theory and Practice,5,False,True
LLJ5177V,Entertainment Law,5,True,False
LLJ5188V,Corporate Finance Law,5,False,True
LLJ5202V,ASEAN Economic Community Law and Policy,5,False,True
LLJ5203,International Moots and Other Competitions,4,True,True
LLJ5208V,Advanced Criminal Legal Process,5,False,True
LLJ5214,International and Comparative Oil and Gas Law,4,True,False
LLJ5237V,"Law, Institutions, and Business in Greater China",5,True,False
LLJ5243V,The Effects of Space and Geography on Regulation,5,True,False
LLJ5244V,Criminal Practice,5,True,False
LLJ5251V,International Humanitarian Law,5,True,False
LLJ5259V,Alternative Investments,5,False,True
LLJ5276,Advanced Contract Law,4,True,False
LLJ5283V,"Artificial Intelligence, Information Science & Law",5,False,True
LLJ5285V,International Dispute Settlement,5,True,False
LLJ5287V,ASEAN Law and Policy,5,True,False
LLJ5290V,Legal Research: Method & Design,5,True,False
LLJ5292V,State Responsibility: Theory and Practice,5,False,True
LLJ5295,Conflict of Laws in Int’l Commercial Arbitration,4,False,True
LLJ5303V,Law and Literature,5,True,False
LLJ5308V,"Behavioural Economics, Law & Regulation",5,False,True
LLJ5309,Strategies for Asian Disputes - A Comparative Analysis,4,False,True
LLJ5318V,Public Health Law and Regulation,5,False,True
LLJ5319V,Current Problems in International Law,5,False,True
LLJ5322,Trade Finance Law,4,True,False
LLJ5327V,Mergers and Acquisitions: A Practitioner’s Perspective,5,False,True
LLJ5335V,Multinational Enterprises and International Law,5,True,False
LLJ5338V,Advanced Practicum in International Arbitration,5,False,True
LLJ5339,Comparative Evidence in International Arbitration,4,False,True
LLJ5342V,Taxation of Cross-Border Commercial Transactions I,5,False,True
LLJ5344,Public and Private International Copyright Law,4,True,False
LLJ5349V,Energy Arbitration,5,False,True
LLJ5350V,Privacy & Data Protection Law,5,True,False
LLJ5356V,International Economic Law Clinic,5,False,True
LLJ5357V,Regulation & Political Economy,5,False,True
LLJ5359Z,SIAC and Institutional Arbitration,2.5,False,True
LLJ5360Z,Current Challenges to Investment Arbitration,2.5,True,False
LLJ5361Z,Complex Arbitrations: Multiparty – Multicontract,2.5,False,True
LLJ5364V,Principles of Civil Law: Law of Obligations & Property,5,True,False
LLJ5367V,Public International Law Externship,5,True,False
LLJ5375,Traditional Chinese Legal Thought,4,False,True
LLJ5377V,Law in Action Legal Policymaking Externship,5,False,True
LLJ5383Z,International Arbitration & the New York Convention,2.5,True,False
LLJ5387,Regulation of Digital Platform,4,False,True
LLJ5393V,Liability of Corporate Groups and Networks,5,False,True
LLJ5405A,Law of Intellectual Property (a),8,True,False
LLJ5407,Law of Insurance,8,True,False
LLJ5412,Securities and Capital Markets Regulation,8,False,True
LLJ5433V,Global Data Privacy Law,5,False,True
LLJ5434V,International Commodity Trading Law Clinic,5,False,True
LLJ5436V,Family Law and Practice,5,True,False
LLJ5437V,Law and Democracy in East Asia,5,False,True
LLJ5438V,Intellectual Property Arbitration,5,False,True
LLJ5450V,Singapore Legal History,5,False,True
LLJ5452V,Specialised Topics in Family Law,5,False,True
LLJ5453V,Fashion Law,5,False,True
LLJ5454V,Commercial Conflict of Laws,5,True,True
LLJ5460,"Law, FinTech and the Platform Economy",4,True,False
LLJ5461V,Compliance and Risk Management,5,True,False
LLJ5463V,National Arts Council Externship,5,True,False
LLJ5475V,Law and Practice of Investment Management,5,True,False
LLJ5481,Trusts Law in the Asia-Pacific Region,4,False,True
LLJ5483V,Aviation Financing,5,False,True
LSE6101,Fundamentals of Environmental Life Sciences Engineering,8,True,False
LSM1111,Biological Challenges and Opportunities for Humankind,4,True,True
LSM1301,General Biology,4,True,True
LSM1303,Animal Behaviour,4,False,True
LSM2105,Molecular Genetics,4,True,True
LSM2106,Fundamental Biochemistry,4,True,True
LSM2107,Evolutionary Biology,4,True,True
LSM2191,Laboratory Techniques in Life Sciences,4,True,True
LSM2212,Human Anatomy,4,True,False
LSM2233,Cell Biology,4,True,True
LSM2234,Introduction to Quantitative Biology,4,False,True
LSM2241,Introductory Bioinformatics,4,True,False
LSM2251,Ecology and Environment,4,True,True
LSM2252,Biodiversity,4,True,True
LSM2254,Fundamentals of Plant Biology,4,False,True
LSM2288,Basic UROPS in Life Sciences I,4,True,True
LSM2288R,Basic UROPS in Life Sciences I (REx),4,True,True
LSM2289,Basic UROPS in Life Sciences II,4,True,True
LSM2291,Fundamental Techniques in Microbiology,4,True,True
LSM2302,Computational Thinking for Life Sciences,4,True,False
LSM2312,FOS Undergraduate Professional Internship Programme 2S1,12,True,False
LSM3201,Research and Communication in Life Sciences,4,True,True
LSM3210,Metabolism and Regulation,4,True,True
LSM3211,Fundamental Pharmacology,4,True,True
LSM3212,Human Physiology: Cardiopulmonary System,4,True,False
LSM3214,Human Physiology - Hormones and Health,4,False,True
LSM3215,Neuronal Signaling and Memory Mechanisms,4,True,False
LSM3216,Neuronal Development and Diseases,4,False,True
LSM3217,Human Ageing,4,True,False
LSM3219,Neuropharmacology,4,False,True
LSM3220,"Genes, Genomes and Biomedical Implications",4,True,True
LSM3222,Human Neuroanatomy,4,False,True
LSM3223,Immunology,4,True,True
LSM3225,Molecular Microbiology in Human Diseases,4,False,True
LSM3226,Medical Mycology and Drug Discovery,4,False,True
LSM3227,General Virology,4,True,False
LSM3228,Microbiomes and Biofilms,4,True,False
LSM3231,Protein Structure and Function,4,True,False
LSM3232,Microbiology,4,True,True
LSM3233,Developmental Biology,4,True,False
LSM3234,Biological Imaging of Growth and Form,4,True,False
LSM3235,Biomedical Applications of Human Epigenetics,4,True,False
LSM3236,Pattern Formation and Self-organisation in Biology,4,True,False
LSM3241,Genomic Data Analysis,4,False,True
LSM3242,Translational Microbiology,4,False,True
LSM3243,Molecular Biophysics,4,False,True
LSM3244,Molecular Biotechnology,4,False,True
LSM3245,RNA Biology and Technology,4,True,False
LSM3246,Synthetic Biology,4,True,False
LSM3247,Practical Synthetic Biology,4,False,True
LSM3252,Evolution and Comparative Genomics,4,False,True
LSM3254,Ecology of Aquatic Environments,4,True,False
LSM3255,Ecology of Terrestrial Environments,4,False,True
LSM3256,Tropical Horticulture,4,False,True
LSM3257,Applied Data Analysis in Ecology and Evolution,4,False,True
LSM3258,Comparative Botany,4,True,False
LSM3259,Fungal Biology,4,False,True
LSM3265,Entomology,4,True,False
LSM3266,Avian Biology and Evolution,4,True,False
LSM3267,Behavioural Biology,4,False,True
LSM3272,Global Change Biology,4,False,True
LSM3288,Advanced UROPS in Life Sciences I,4,True,True
LSM3289,Advanced UROPS in Life Sciences II,4,True,True
LSM3310,FOS Undergraduate Professional Internship Programme 2ST,4,False,False
LSM3311,Undergraduate Professional Internship Programme,4,True,True
LSM3312,FOS Undergraduate Professional Internship Programme 3S1,12,True,True
LSM4199,Honours Project in Life Sciences,16,True,True
LSM4210,"Topics in Biomedical Science: Brain, Metabolism, Ageing",4,False,True
LSM4213,Systems Neurobiology,4,True,False
LSM4214,Cancer Pharmacology,4,True,True
LSM4215,Extreme Physiology,4,False,True
LSM4216,Molecular Nutrition and Metabolic Biology,4,True,False
LSM4217,Functional Ageing,4,False,True
LSM4218,Biotechnology and Biotherapeutics,4,True,False
LSM4220,Molecular Basis of Human Diseases,4,False,True
LSM4221,Drug Discovery and Clinical Trials,4,True,True
LSM4222,Advanced Immunology,4,True,True
LSM4223,Advances in Antimicrobial Strategies,4,True,False
LSM4225,Genetic Medicine in the Post-Genomic Era,4,False,True
LSM4226,Infection and Immunity,4,True,False
LSM4227,Stem Cell Biology,4,True,True
LSM4228,Experimental Models for Human Disease and Therapy,4,True,False
LSM4229,Therapeutic and diagnostic agents from animal toxins,4,False,True
LSM4231,Structural Biology,4,False,True
LSM4232,Advanced Cell Biology,4,True,False
LSM4234,Mechanobiology,4,False,True
LSM4236,Human Microscopic Anatomy,4,False,True
LSM4241,Functional Genomics,4,False,True
LSM4242,Protein Engineering,4,True,False
LSM4243,Tumour Biology,4,True,True
LSM4245,Advanced Epigenetics and Chromatin Biology,4,False,True
LSM4251,Plant Growth and Development,4,True,False
LSM4252,Reproductive Biology,4,False,True
LSM4254,Principles of Taxonomy and Systematics,4,False,True
LSM4255,Methods in Mathematical Biology,4,True,False
LSM4256,Evolution of Development,4,True,False
LSM4257,Aquatic Vertebrate Diversity,4,True,False
LSM4259,Evolutionary Genetics of Reproduction,4,True,False
LSM4260,Plankton Ecology,4,True,False
LSM4261,Marine Biology,4,False,True
LSM4262,Tropical Conservation Biology,4,True,False
LSM4264,Freshwater Biology,4,False,True
LSM4267,Light & Vision in Animal Communication,4,True,False
LSM4268,Environmental Bioacoustics,4,True,False
LSM4288C,Research Project in Life Sciences,8,True,True
LSM4288E,Research Project in Life Sciences,8,True,True
LSM4288M,Research Project in Life Sciences,8,True,True
LSM4299,Applied Project in Life Sciences,16,True,True
LSM4351,Vegetation and Plant Diversity of Southeast Asia,4,False,True
MA1100,Basic Discrete Mathematics,4,True,True
MA1100T,Basic Discrete Mathematics (T),4,True,False
MA1301,Introductory Mathematics,4,True,True
MA1301X,Introductory Mathematics,4,False,True
MA1312,Calculus with Applications,4,False,True
MA1505,Mathematics I,4,True,False
MA1508E,Linear Algebra for Engineering,4,False,True
MA1511,Engineering Calculus,2,True,True
MA1512,Differential Equations for Engineering,2,True,True
MA1513,Linear Algebra with Differential Equations,2,True,True
MA1521,Calculus for Computing,4,True,True
MA1522,Linear Algebra for Computing,4,True,True
MA2001,Linear Algebra I,4,True,True
MA2002,Calculus,4,True,True
MA2101,Linear Algebra II,4,True,True
MA2101S,Linear Algebra II (S),5,True,False
MA2104,Multivariable Calculus,4,True,True
MA2108,Mathematical Analysis I,4,True,True
MA2108S,Mathematical Analysis I (S),5,False,True
MA2116,Probability,4,True,True
MA2202,Algebra I,4,False,True
MA2202S,Algebra I (S),5,False,True
MA2213,Numerical Analysis I,4,True,True
MA2214,Combinatorics and Graphs I,4,True,False
MA2288,Basic UROPS in Mathematics I,4,True,True
MA2289,Basic UROPS in Mathematics II,4,True,True
MA2301,Basic Applied Mathematics,4,True,False
MA2310,FOS Undergraduate Professional Internship Programme 1ST,4,False,False
MA2311,Techniques in Advanced Calculus,4,True,False
MA2312U,FOS Undergraduate Professional Internship Programme 2S1,12,True,False
MA2313,FOS Undergraduate Professional Internship Programme 2S2,12,False,True
MA2401,Introductory Mathematics with R,4,False,True
MA3201,Algebra II,4,True,False
MA3205,Set Theory,4,True,False
MA3209,Metric and Topological Spaces,4,False,True
MA3210,Mathematical Analysis II,4,True,False
MA3211,Complex Analysis I,4,False,True
MA3211S,Complex Analysis I (S),5,False,True
MA3220,Ordinary Differential Equations,4,True,False
MA3233,Combinatorics and Graphs II,4,False,True
MA3236,Non-Linear Programming,4,True,False
MA3238,Stochastic Processes I,4,True,False
MA3252,Linear and Network Optimisation,4,False,True
MA3264,Mathematical Modelling,4,True,False
MA3265,Introduction to Number Theory,4,False,True
MA3288,Advanced UROPS in Mathematics I,4,True,True
MA3289,Advanced UROPS in Mathematics II,4,True,True
MA3310,FOS Undergraduate Professional Internship Programme 2ST,4,False,False
MA3312,FOS Undergraduate Professional Internship Programme 3S1,12,True,True
MA3313,FOS Undergraduate Professional Internship Programme 3S2,12,True,True
MA4198,Mathematics Capstone Project,4,True,True
MA4199,Honours Project in Mathematics,12,True,True
MA4203,Galois Theory,4,True,False
MA4207,Mathematical Logic,4,False,True
MA4221,Partial Differential Equations,4,False,True
MA4229,Fourier Analysis and Approximation,4,False,True
MA4230,Matrix Computation,4,True,False
MA4235,Topics in Graph Theory,4,True,False
MA4251,Stochastic Processes II,4,False,True
MA4254,Discrete Optimization,4,True,False
MA4255,Numerical Methods in Differential Equations,4,False,True
MA4260,Stochastic Operations Research,4,False,True
MA4262,Measure and Integration,4,True,False
MA4263,Introduction to Analytic Number Theory,4,False,True
MA4264,Game Theory,4,False,True
MA4268,Mathematics for Visual Data Processing,4,True,False
MA4270,Data Modelling and Computation,4,False,True
MA4271,Differential Geometry of Curves and Surfaces,4,True,False
MA4288D,Undergraduate Project in Mathematics,4,False,True
MA4288P,Undergraduate Project in Mathematics,4,False,True
MA4310,FOS Undergraduate Professional Internship Programme 3ST,4,False,False
MA5205,Graduate Analysis I,5,True,False
MA5206,Graduate Analysis II,4,False,True
MA5208,Algebraic Geometry,4,True,False
MA5209,Algebraic Topology,4,False,True
MA5211,Lie Theory,4,False,True
MA5218,Graduate Algebra IIB,4,True,False
MA5220,Logic and Foundation of Mathematics II,4,True,False
MA5232,Modeling and Numerical Simulations,4,False,True
MA5233,Computational Mathematics,4,True,False
MA5243,Advanced Mathematical Programming,4,True,False
MA5248,Stochastic Analysis in Mathematical Finance,4,False,True
MA5249,Stochastic Processes and Algorithms,4,True,False
MA5250,Computational Fluid Dynamics,4,False,True
MA5253,Riemann Surfaces,4,True,False
MA5259,Probability Theory I,4,True,False
MA5266,Optimization,4,False,True
MA5270,Game Theory and applications,4,True,False
MA5271,Introduction to Computational Mathematics,4,True,False
MA5295,Dissertation For Msc By Coursework,8,True,False
