course_code,prerequisite_str
YSC3237,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSC2209:D
)"
YSC3246,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSC1213:D,YSC2203:D
)"
YSC3249,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSC2243:D)
YSC3251,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES YCC2137
YSC3253,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YSC2253:C, YSC2247:D, YSC2216:D"
YSC3259,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSC1207:D,YSC1213:D
)"
YSC3262,"PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN COURSES (2) YSC1207:D, YSC1213:D"
YSC3264,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YSC1207:D, YSC1213:D, YSC1216:D"
YSC4206,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YSC2209, YSC2232:D AND COURSES (1) YSC1216:D, YSC3206:D)"
YSC4210,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSC3206:D)
YSC4211F,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YSC2216:D, YSC2231:D, YSC2233:D, YSC3214:D, YSC3233:D, YSC3238:D, YSC3241:D, YSC3255:D, YSC3257:D"
YSC4216,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YSC2232:D, YSC2239:D)"
YSC4219,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSC2224:D)
YSC4220,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YSC2232:D,YSC3240:D
)"
YSC4224,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSC2239:D
)"
YSC4225,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSC2243:D,YSC2230:D
)"
YSC4230,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSC2229:D
)"
YSC4231,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YSC1212:D, YSC2229:D)"
YSC4233,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSC2229:D)
YSC4234,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YSC3217:D, YSC4230:D"
YSC4235,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YSC2232:D
YSC4238,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (2) YSC2232:D, YSC3249:D"
YSS2212,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSS2203:D
)"
YSS2216,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YCC1122:CS,YSS2201:D
)"
YSS2218,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YCC1121:CS
)"
YSS3203,PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN COURSES YSS2203
YSS3204,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YSS2203:D,YSS2211:D
)"
YSS3207,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSS2211:D
)"
YSS3212,PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN COURSES YCC2121
YSS3214,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSS2201:D
)"
YSS3215,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSS2201:D
)"
YSS3219,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSS2201:D)
YSS3220,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YSS2203:D,YSS2211:D
)"
YSS3222,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YSS2220:D,YCC2121:C
)"
YSS3224,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YSS2203:D,YSS2214:D
)"
YSS3231,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (3) YCC1121:CS,YCC1122:CS,YCC2121:C
)"
YSS3235,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YCC2121:C
)"
YSS3243,PROGRAM_TYPES IF_IN Undergraduate Degree THEN ( COURSES (1) YSS2203:D )
YSS3244,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YSS2203:D, YSS2211:D, YSS3231:D"
YSS3248,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSS2214:D
)"
YSS3249,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSS2201:D,YSC2231:D
)"
YSS3255,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YCC1121:CS,YCC2121:C
)"
YSS3258,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YSS2211:D, YSS2203:D)"
YSS3262,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSS2218:D,YSS2220:D,YSS2224:D
)"
YSS3264,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSS2203:D,YSS2214:D,YSS1203:D
)"
YSS3265,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSS2203:D, YSS2211:D, YSS3231:D)"
YSS3268,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YCC2121:C)
YSS3275,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES YSS2220
YSS3277,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YCC1121:CS,YCC2121:C
)"
YSS3278,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSS2201:D
)"
YSS3279,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YSS2201:D, YSS2216:D)"
YSS3285,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSS2201:D
)"
YSS3291,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YSS2203:D, YSS2211:D)"
YSS3297,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YCC2121:C)
YSS3306,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSS1203:D)
YSS3307,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (2) YSS2203:D,YSS2211:D
)"
YSS3311,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YID1201:D
)"
YSS3331,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (4) YCC1111:CS, YCC1113:CS, YCC1121:C, YCC1122:C)"
YSS3332,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YCC2121:C)
YSS3333,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSS2211:D)
YSS3334,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YCC1121:CS, YCC2121:C)"
YSS3336,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YCC1122:CS, YSS3231:D)"
YSS3347,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YSS1206:D, YSS3255:D"
YSS3351,"PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN COURSES (2) YCC1114:C, YCC2121:C"
YSS3353,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YCC2121:C
YSS3356,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YCC2121:C
YSS4211,PROGRAM_TYPES IF_IN Undergraduate Degree THEN ( COURSES (1) YSS2202:D )
YSS4213,PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN (COURSES (1) YSS3222)
YSS4224,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSS1206:D)
YSS4226,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (9) YCC1111:CS, YCC1112:C, YCC1113:CS, YCC1114:C, YCC1121:CS, YCC1122:CS, YCC2121:C, YCC2137:C, YSS3201:D)"
YSS4234,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YSS2220:D,YHU3276:D
)"
YSS4246,"PROGRAM_TYPES IF_IN Undergraduate Degree
THEN
(
	COURSES (1) YCC2121:D
)"
YSS4257,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YSS2203:D
YSS4258,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YSS2203:D)
YSS4263,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YSS2201:D, YSS3214:D)"
YSS4272,"PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN COURSES (3) YCC1121:CS, YCC1122:CS, YSS3231:D"
YSS4273,"PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN COURSES (1) YSS1206:D, YSS3302:D"
YSS4274,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YSS2202:D, YSS3255:D"
YSS4275,PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) YCC2121:C)
YSS4277,"PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN COURSES (2) YCC1121:CS, YCC2121:C"
YSS4278,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (3) YSS1203:D, YSS1206:D, YSS3231:D)"
YSS4280,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (2) YCC1121:CS, YSS1206:D)"
YSS4281,"PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN COURSES (1) YSS2202:D, YSS3255:D"
YSS4283,"PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN COURSES (1) YSS3235:D, YSS3273:D"
YSS4284,"PROGRAM_TYPES IF_IN UNDERGRADUATE DEGREE THEN COURSES (1) YSS3231:D, YSS3235:D, YSS3273:D"
YSS4285,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YCC2121:C
YSS4286,PROGRAM_TYPES IF_IN Undergraduate Degree THEN ( COURSES (1) YCC2121:C )
YSS4287,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YSS2201:D
YSS4288,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES (1) YSS2201:D
ZB3288,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN ( COURSES (1) CS1010S:D , CS1010X:D ) AND ( COURSES CS2040:D ) AND ( COURSES (1) CS1231:D , MA1100:D ) AND ( COURSES (1) LSM2106:D , LSM1106:D ) AND ( COURSES (1) MA2002:D , MA1102R:D ) AND ( COURSES (1) CS2220:D , LSM2241:D ) AND ( COURSES (1) LSM2233:D , LSM2211:D , LSM2232:D ) AND ( COURSES (2) ST2131:D , ST2132:D OR COURSES ST2334:D )"
ZB3289,PROGRAM_TYPES IF_IN Undergraduate Degree THEN COURSES ZB3288:D
ZB4171,"PROGRAM_TYPES IF_IN Undergraduate Degree THEN (COURSES (1) CS1010S:D, LSM2253:D AND COURSES (1) LSM3241:D, CS2220:D)"
